MSOA code,low,mid,high
E02001663,155000 ,168500 ,180000 
E02001664,133750 ,149500 ,175500 
E02001665,311000 ,341501 ,362500 
E02001666,110000 ,128500 ,150000 
E02001669,150000 ,184000 ,211563 
E02001670,83875 ,97000 ,122250 
E02001671,140000 ,162000 ,180000 
E02001672,125000 ,140000 ,165000 
E02001673,153125 ,166250 ,205000 
E02001674,195500 ,228000 ,250250 
E02001675,107500 ,145168 ,200000 
E02001676,227250 ,248000 ,281100 
E02001678,248600 ,307000 ,375000 
E02001679,108250 ,150250 ,237000 
E02001680,85750 ,90000 ,111000 
E02001681,228750 ,272500 ,312000 
E02006803,170000 ,205000 ,237250 
E02006843,#N/A,#N/A,#N/A
E02006844,178750 ,182500 ,186250 
E02006868,107500 ,119000 ,147500 
E02006869,115000 ,123000 ,140000 
E02002183,308000 ,340125 ,389125 
E02002184,250000 ,315000 ,410000 
E02002185,252750 ,265025 ,324750 
E02002186,155000 ,186250 ,223750 
E02002187,235625 ,268750 ,360500 
E02002188,128500 ,155750 ,185000 
E02002189,88363 ,143500 ,194375 
E02002190,79250 ,102500 ,142500 
E02002191,65050 ,95000 ,120000 
E02002192,185563 ,230000 ,263000 
E02002193,81875 ,95250 ,120000 
E02002194,92000 ,116250 ,146000 
E02002195,200000 ,230000 ,289950 
E02002196,130000 ,151000 ,167750 
E02002197,128000 ,157000 ,181750 
E02002198,150000 ,185000 ,219950 
E02002199,157000 ,178000 ,198500 
E02002200,146125 ,190000 ,215000 
E02002201,121500 ,155000 ,193113 
E02002202,143000 ,176000 ,190000 
E02002203,107500 ,130000 ,141488 
E02002204,140000 ,159360 ,195000 
E02002205,129500 ,150000 ,176500 
E02002206,110250 ,134000 ,148000 
E02002207,115000 ,129500 ,145500 
E02002208,88625 ,111500 ,144500 
E02002209,67375 ,87000 ,133750 
E02002210,111250 ,123000 ,138475 
E02002211,110000 ,127000 ,169750 
E02002212,79500 ,112500 ,130000 
E02002213,102000 ,164000 ,207500 
E02002214,109375 ,126000 ,142000 
E02002215,70000 ,100000 ,135000 
E02002216,97750 ,112500 ,127500 
E02002217,65025 ,81500 ,87750 
E02002218,105250 ,127500 ,144000 
E02002219,69375 ,80000 ,89338 
E02002220,73500 ,83250 ,95000 
E02002221,37000 ,37000 ,72500 
E02002222,90250 ,120750 ,155500 
E02002223,73750 ,85500 ,115000 
E02002224,57375 ,70000 ,80750 
E02002225,103000 ,136250 ,161000 
E02002226,50000 ,62250 ,77500 
E02002227,52000 ,55000 ,67000 
E02002228,64250 ,95000 ,109000 
E02002229,101500 ,125000 ,149975 
E02002230,72350 ,77500 ,80000 
E02002231,90000 ,119000 ,139987 
E02002232,83500 ,98000 ,117125 
E02002233,60000 ,70000 ,88825 
E02002234,58500 ,76750 ,94250 
E02002235,69250 ,84250 ,104988 
E02002236,108000 ,122000 ,135000 
E02002237,92500 ,110000 ,128250 
E02002238,89000 ,112500 ,122750 
E02002239,99250 ,122500 ,154750 
E02002240,111500 ,145500 ,173500 
E02002241,95000 ,112000 ,139000 
E02002242,117250 ,125000 ,166975 
E02002243,108250 ,147500 ,165000 
E02002244,127500 ,140500 ,160050 
E02002245,57500 ,72500 ,99000 
E02002246,157625 ,179950 ,195625 
E02002247,175000 ,210000 ,242500 
E02002248,82750 ,112000 ,133750 
E02002249,73000 ,117500 ,130000 
E02002250,141000 ,170000 ,200250 
E02002251,89725 ,101000 ,136000 
E02002252,118500 ,142500 ,159000 
E02002253,75000 ,95000 ,108000 
E02002254,144975 ,183500 ,249000 
E02002255,65000 ,67500 ,81250 
E02002256,110000 ,135000 ,165000 
E02002257,63750 ,71750 ,76625 
E02002258,122000 ,140000 ,163750 
E02002259,109500 ,126000 ,160998 
E02002260,105000 ,137000 ,175000 
E02002261,99000 ,123000 ,155000 
E02002262,122713 ,164875 ,200000 
E02002263,153000 ,165000 ,176000 
E02002264,157500 ,185500 ,215750 
E02002265,88625 ,119000 ,169375 
E02002266,170750 ,190500 ,229500 
E02002267,130000 ,170000 ,185000 
E02002268,118000 ,140000 ,170000 
E02002269,137500 ,179000 ,230250 
E02002270,176875 ,204250 ,267500 
E02002271,143000 ,165000 ,191488 
E02002272,114950 ,148500 ,162500 
E02002273,137500 ,166000 ,192750 
E02002274,132500 ,164000 ,195000 
E02002275,132000 ,140000 ,170000 
E02002276,105500 ,122000 ,142500 
E02002277,117750 ,157500 ,185488 
E02002278,116250 ,132000 ,157500 
E02002279,116250 ,134000 ,180000 
E02002280,95000 ,110000 ,125000 
E02002281,97000 ,125000 ,145000 
E02002282,107000 ,124500 ,139000 
E02002283,83531 ,113000 ,124125 
E02002284,128750 ,143250 ,159250 
E02002285,127250 ,153500 ,183500 
E02002286,85500 ,114000 ,141875 
E02002287,103250 ,123500 ,135500 
E02002288,108375 ,123475 ,149000 
E02002289,101500 ,110000 ,128500 
E02002290,148750 ,172000 ,216500 
E02002291,131375 ,160000 ,188750 
E02002292,123925 ,191250 ,237250 
E02002293,100500 ,110500 ,123750 
E02002294,117375 ,126000 ,159375 
E02002295,120000 ,143000 ,146000 
E02002296,125000 ,160000 ,209065 
E02002297,125000 ,166000 ,206750 
E02002298,108125 ,149000 ,203750 
E02002299,79750 ,103750 ,127500 
E02002300,144000 ,179000 ,198500 
E02002301,100000 ,108000 ,154250 
E02002302,149375 ,168750 ,202500 
E02002303,127000 ,145000 ,175000 
E02002304,123250 ,146750 ,222500 
E02002305,96113 ,115000 ,129250 
E02002306,145750 ,180000 ,203750 
E02002307,122500 ,135000 ,153000 
E02002308,137500 ,155000 ,182000 
E02002309,103000 ,125000 ,160000 
E02002310,120500 ,151000 ,172500 
E02002311,116000 ,129500 ,156063 
E02002312,101963 ,124000 ,169250 
E02002313,77500 ,100000 ,120000 
E02002314,107375 ,160500 ,181213 
E02002315,109225 ,122500 ,146250 
E02002316,132750 ,152000 ,184000 
E02002317,97750 ,135000 ,165000 
E02002318,108250 ,139000 ,152000 
E02002319,128125 ,149500 ,186000 
E02002320,140000 ,185000 ,240000 
E02002321,133750 ,182500 ,243000 
E02002322,150750 ,165500 ,206275 
E02002323,152875 ,168500 ,222750 
E02002324,140625 ,163500 ,227625 
E02002325,153000 ,184000 ,219000 
E02002326,169838 ,199000 ,278750 
E02002327,154000 ,185000 ,239250 
E02002328,175000 ,190000 ,240000 
E02002329,155000 ,193500 ,255000 
E02002330,285000 ,318000 ,397000 
E02002331,227500 ,259000 ,356250 
E02002332,187000 ,226000 ,252000 
E02002333,196988 ,221000 ,249963 
E02002334,229375 ,285000 ,326200 
E02002335,263375 ,324500 ,388250 
E02002336,241000 ,285000 ,363750 
E02002337,230000 ,265000 ,325000 
E02002338,195875 ,223000 ,245988 
E02002339,174500 ,197500 ,220000 
E02002340,202500 ,221750 ,241750 
E02002341,253000 ,300000 ,355000 
E02002342,222000 ,240000 ,289000 
E02002343,186750 ,209950 ,241250 
E02002344,245000 ,256000 ,291000 
E02002345,266625 ,310000 ,347488 
E02002346,164500 ,215000 ,250000 
E02002347,159538 ,184975 ,236406 
E02002348,170750 ,224500 ,289083 
E02002349,247500 ,279950 ,295000 
E02002350,271500 ,309995 ,346875 
E02002351,210000 ,247500 ,328500 
E02002352,258750 ,285000 ,310125 
E02002353,265000 ,280000 ,332000 
E02002354,240000 ,262000 ,284063 
E02002356,253000 ,280000 ,315000 
E02002357,183750 ,205000 ,235000 
E02002358,145250 ,204000 ,223500 
E02002359,217500 ,241000 ,296500 
E02002360,210000 ,224750 ,254250 
E02002361,200000 ,262000 ,288500 
E02002362,165000 ,183000 ,215000 
E02002363,231250 ,259475 ,281750 
E02002364,118000 ,130000 ,139999 
E02002366,184875 ,218750 ,252500 
E02002367,139000 ,165000 ,180250 
E02002368,205000 ,230000 ,250000 
E02002369,142000 ,159000 ,175475 
E02002370,117500 ,140000 ,149000 
E02002371,145500 ,170000 ,239000 
E02002373,198750 ,225000 ,296250 
E02002374,166525 ,179500 ,204750 
E02002375,129375 ,138250 ,164250 
E02002376,104000 ,120000 ,168750 
E02002377,93625 ,98250 ,106250 
E02002379,114575 ,130000 ,176750 
E02002380,153000 ,161750 ,173500 
E02002381,152500 ,185000 ,235000 
E02002382,82000 ,85000 ,85000 
E02002383,103250 ,123500 ,145250 
E02002384,115625 ,122250 ,129250 
E02002385,138000 ,155000 ,165000 
E02002386,163750 ,181500 ,202750 
E02002387,117500 ,130000 ,150000 
E02002388,109000 ,142500 ,157500 
E02002389,113725 ,122500 ,145000 
E02002390,131000 ,142000 ,169250 
E02002391,157750 ,178500 ,203750 
E02002392,139750 ,154750 ,167875 
E02002393,75250 ,95500 ,115750 
E02002394,73500 ,75000 ,93325 
E02002395,145500 ,166500 ,190000 
E02002396,125000 ,145125 ,167250 
E02002397,140000 ,156000 ,192500 
E02002398,160000 ,182000 ,205000 
E02002399,101000 ,115625 ,129125 
E02002400,93750 ,103750 ,120250 
E02002401,116000 ,123000 ,172750 
E02002402,179000 ,220000 ,240375 
E02002403,149984 ,183250 ,230625 
E02002404,78000 ,105000 ,150500 
E02002405,160000 ,186000 ,215000 
E02002406,184375 ,195000 ,223125 
E02002407,98500 ,108498 ,124500 
E02002408,169750 ,192475 ,247500 
E02002409,137000 ,151500 ,169950 
E02002410,129998 ,151000 ,162500 
E02002411,86000 ,96000 ,140000 
E02002412,139995 ,154995 ,185000 
E02002414,72313 ,88500 ,111250 
E02002415,76500 ,80000 ,105000 
E02002416,154496 ,179500 ,218500 
E02002417,133750 ,170500 ,206000 
E02002418,140000 ,165000 ,183711 
E02002419,101250 ,117350 ,144250 
E02002420,109000 ,135000 ,155000 
E02002421,102500 ,124000 ,130150 
E02002422,156875 ,179975 ,207500 
E02002423,94125 ,126000 ,144996 
E02002424,155025 ,176250 ,202250 
E02002425,167950 ,185000 ,205000 
E02002426,148000 ,167495 ,245000 
E02002427,146998 ,162500 ,209500 
E02002428,132500 ,161998 ,172363 
E02002429,154950 ,184000 ,218500 
E02002430,90850 ,99000 ,129000 
E02002431,129250 ,160000 ,185000 
E02002432,118125 ,138750 ,164250 
E02002433,145025 ,165000 ,178500 
E02002434,144250 ,174500 ,191500 
E02002435,145000 ,165000 ,189000 
E02002436,120000 ,137375 ,204750 
E02002437,165000 ,185000 ,220000 
E02006852,225000 ,270000 ,299000 
E02006861,174000 ,195000 ,222500 
E02006875,173500 ,240000 ,242500 
E02006876,95000 ,115000 ,160000 
E02002438,83500 ,95000 ,103500 
E02002439,92000 ,113000 ,129000 
E02002440,85000 ,115500 ,148000 
E02002441,109250 ,123500 ,152238 
E02002442,100750 ,130500 ,151500 
E02002443,143000 ,159000 ,192000 
E02002444,125000 ,151000 ,169750 
E02002445,130250 ,143725 ,159500 
E02002446,125000 ,152000 ,183000 
E02002447,99500 ,114995 ,119500 
E02002448,87250 ,113500 ,154500 
E02002449,125000 ,138000 ,165000 
E02002450,120000 ,154000 ,179500 
E02002451,165625 ,190000 ,215250 
E02002452,100000 ,115500 ,148625 
E02002453,99250 ,110000 ,143488 
E02002454,112475 ,133500 ,155313 
E02002455,112500 ,120000 ,123750 
E02002456,101000 ,133000 ,170750 
E02002457,105500 ,124750 ,140750 
E02002458,145750 ,167475 ,196250 
E02002459,110000 ,132250 ,180125 
E02002460,135000 ,161000 ,196000 
E02002461,101500 ,130000 ,153500 
E02002462,134000 ,166000 ,175000 
E02002463,85000 ,115000 ,144000 
E02002464,86250 ,106000 ,125000 
E02002465,137375 ,161500 ,185625 
E02002466,152750 ,183000 ,197500 
E02002467,95000 ,125250 ,166875 
E02002468,129975 ,152500 ,194975 
E02002469,132375 ,151000 ,174250 
E02002470,198500 ,216500 ,267498 
E02002471,151350 ,167000 ,223000 
E02002472,133750 ,165000 ,196500 
E02002473,140000 ,168000 ,192950 
E02002474,121475 ,180000 ,204975 
E02002475,153000 ,164975 ,207500 
E02002476,78475 ,95000 ,120500 
E02002477,88500 ,115000 ,120000 
E02002478,81362 ,107000 ,137500 
E02002479,90000 ,115000 ,136250 
E02002480,70000 ,96900 ,133000 
E02002481,96750 ,124500 ,159500 
E02002482,85000 ,117000 ,138000 
E02002796,200000 ,221000 ,245000 
E02002797,220000 ,250000 ,307500 
E02002798,169950 ,186500 ,230875 
E02002799,117750 ,124475 ,140738 
E02002800,217500 ,260000 ,321750 
E02002801,129000 ,144000 ,155000 
E02002802,95000 ,114950 ,125000 
E02002803,139475 ,157500 ,205500 
E02002804,125500 ,137500 ,154000 
E02002805,171250 ,204000 ,218713 
E02002806,115000 ,127000 ,135000 
E02002807,122500 ,149950 ,180000 
E02002808,96000 ,114000 ,125000 
E02002809,148500 ,162000 ,177500 
E02002810,175000 ,192500 ,224250 
E02002811,78750 ,95000 ,127500 
E02002812,175000 ,197500 ,236500 
E02002813,80000 ,88000 ,100000 
E02002814,187375 ,208000 ,248000 
E02002815,86000 ,95000 ,120000 
E02002816,199950 ,220000 ,245000 
E02002817,175250 ,195500 ,239500 
E02002818,95125 ,114750 ,134375 
E02002819,132488 ,160500 ,184988 
E02002820,110000 ,125000 ,139750 
E02002821,100000 ,110000 ,125000 
E02002822,143500 ,165000 ,180000 
E02002823,125000 ,144975 ,154750 
E02002824,107000 ,122000 ,141500 
E02002825,143475 ,175000 ,198000 
E02002826,169950 ,177000 ,220000 
E02002827,160000 ,180000 ,185000 
E02002828,164250 ,183000 ,217750 
E02002829,137000 ,150000 ,165000 
E02002830,135750 ,159000 ,179000 
E02002831,173500 ,194250 ,236375 
E02002832,159000 ,200000 ,216500 
E02002833,164200 ,180000 ,210000 
E02002834,164238 ,175000 ,186750 
E02002835,178750 ,195000 ,216875 
E02002836,171000 ,185000 ,212000 
E02002837,160000 ,170000 ,182000 
E02002838,135000 ,144000 ,155500 
E02002839,177250 ,202500 ,226250 
E02002842,128000 ,132500 ,135500 
E02002843,164750 ,174500 ,189500 
E02002844,146250 ,172500 ,188875 
E02002845,158250 ,185000 ,201000 
E02002846,170250 ,195000 ,220000 
E02002847,175000 ,200175 ,240000 
E02002848,170000 ,187500 ,190500 
E02002849,135000 ,146500 ,164000 
E02002851,197500 ,240000 ,278750 
E02002852,130000 ,145000 ,151000 
E02002853,186000 ,220000 ,260000 
E02002854,139500 ,150000 ,161000 
E02002855,135375 ,150000 ,172624 
E02002856,206500 ,242000 ,272500 
E02002857,129000 ,146500 ,158500 
E02002858,237500 ,295000 ,350000 
E02002860,154000 ,173000 ,185000 
E02002861,132750 ,148500 ,173125 
E02002862,131750 ,145000 ,150750 
E02006815,158500 ,170000 ,185975 
E02006817,172000 ,197500 ,215000 
E02006819,122250 ,139500 ,150000 
E02006850,149500 ,151000 ,153000 
E02006851,325000 ,325000 ,325000 
E02002868,136998 ,180000 ,188800 
E02002869,90000 ,98000 ,110000 
E02002871,107500 ,130000 ,154500 
E02002872,98250 ,136000 ,151250 
E02002873,104000 ,114500 ,138500 
E02002874,138500 ,157000 ,196500 
E02002875,98500 ,110500 ,138625 
E02002876,125375 ,140000 ,156313 
E02002877,160000 ,175000 ,209500 
E02002878,85000 ,101500 ,121250 
E02002879,133500 ,145500 ,167250 
E02002880,95000 ,105000 ,127000 
E02002881,93125 ,115000 ,125000 
E02002882,148750 ,166750 ,210500 
E02002883,137000 ,158000 ,185000 
E02002884,70875 ,102500 ,122000 
E02002885,86875 ,104500 ,126750 
E02002886,144750 ,151500 ,176250 
E02002887,101000 ,120000 ,143500 
E02002888,93000 ,99500 ,125000 
E02002889,151125 ,215750 ,315000 
E02002890,103000 ,121500 ,134250 
E02002891,134150 ,172500 ,199996 
E02002892,119375 ,136500 ,182125 
E02002893,93500 ,112000 ,135000 
E02002894,230000 ,247000 ,274500 
E02002895,315000 ,375000 ,482000 
E02002896,85000 ,107500 ,118000 
E02002897,210000 ,270000 ,350000 
E02002898,165000 ,179950 ,215000 
E02002899,144250 ,184475 ,210000 
E02002901,175000 ,217250 ,250000 
E02002902,125000 ,139000 ,149500 
E02002903,115000 ,130000 ,138875 
E02002904,123725 ,132500 ,141750 
E02006834,100000 ,125000 ,134000 
E02006904,137500 ,140000 ,160000 
E02006905,115250 ,129500 ,148500 
E02002863,176863 ,235000 ,264750 
E02002864,176875 ,195000 ,228500 
E02002865,195000 ,232500 ,260000 
E02002866,200250 ,272000 ,320000 
E02002867,190988 ,242500 ,299375 
E02004029,109000 ,130000 ,141000 
E02004030,204750 ,240000 ,272750 
E02004031,95000 ,105000 ,117250 
E02004032,133750 ,166500 ,201238 
E02004033,102750 ,127000 ,169975 
E02004034,152000 ,180000 ,207250 
E02004035,180000 ,200000 ,311250 
E02004036,127375 ,155000 ,177463 
E02004037,180250 ,206200 ,230000 
E02004038,172875 ,194750 ,240250 
E02004039,164500 ,182500 ,222500 
E02004040,89250 ,115000 ,161000 
E02004041,110000 ,135000 ,163500 
E02004043,147375 ,177475 ,215625 
E02004044,238750 ,253750 ,346250 
E02006827,92500 ,129000 ,163000 
E02004045,111250 ,141000 ,175000 
E02004046,115000 ,128000 ,165000 
E02004047,62000 ,75000 ,93000 
E02004048,80000 ,91000 ,117500 
E02004049,115000 ,139500 ,156500 
E02004050,94000 ,105000 ,120000 
E02004051,71250 ,80000 ,99988 
E02004052,102000 ,150000 ,170000 
E02004053,105000 ,125000 ,143000 
E02004054,102000 ,137000 ,169000 
E02004055,119500 ,149000 ,175000 
E02004056,100000 ,120000 ,143750 
E02004057,100000 ,122500 ,137750 
E02004058,131250 ,145000 ,157975 
E02004059,128125 ,155000 ,179988 
E02004060,116250 ,136750 ,159000 
E02004061,136750 ,155000 ,182100 
E02004062,160000 ,183500 ,207125 
E02004063,155250 ,176000 ,191875 
E02004064,109250 ,131000 ,145250 
E02004065,197750 ,220000 ,251875 
E02004066,138675 ,158000 ,195500 
E02004067,117000 ,160000 ,230000 
E02004068,198750 ,261500 ,386167 
E02004069,380000 ,420000 ,455000 
E02004070,228750 ,340000 ,402000 
E02004071,165500 ,251250 ,289250 
E02004072,169000 ,245000 ,273750 
E02004073,156500 ,212500 ,271250 
E02004074,171250 ,208000 ,237250 
E02004075,196000 ,258750 ,368750 
E02004076,189500 ,228998 ,265250 
E02004077,225200 ,280000 ,341250 
E02004078,87000 ,103000 ,128000 
E02004080,98000 ,130000 ,149950 
E02004081,169000 ,194000 ,243875 
E02004082,151000 ,189950 ,223750 
E02004083,117500 ,140000 ,160000 
E02004084,118000 ,140000 ,155000 
E02004085,152500 ,171500 ,223000 
E02004086,160000 ,197600 ,237250 
E02004087,135000 ,153000 ,185000 
E02004088,173250 ,204000 ,287500 
E02004089,115000 ,135000 ,154000 
E02004090,171500 ,205000 ,247000 
E02004091,155125 ,172750 ,195750 
E02004092,150250 ,163000 ,187500 
E02006828,151250 ,169000 ,187500 
E02004093,146000 ,170000 ,187500 
E02004094,116250 ,154950 ,168475 
E02004095,144000 ,167000 ,210750 
E02004096,168250 ,200250 ,272750 
E02004097,177250 ,225000 ,250000 
E02004098,174950 ,223000 ,258000 
E02004100,181250 ,220000 ,242475 
E02004102,134249 ,143500 ,198750 
E02004103,125000 ,137000 ,160750 
E02004104,159249 ,196975 ,240000 
E02006872,158488 ,173500 ,232500 
E02004105,138738 ,151250 ,175000 
E02004106,175000 ,225000 ,247000 
E02004108,161000 ,199750 ,240250 
E02004109,216250 ,251500 ,315000 
E02004110,195000 ,225000 ,246250 
E02004111,145000 ,168500 ,190000 
E02004112,227600 ,285000 ,325000 
E02004113,92625 ,113500 ,134375 
E02004114,169500 ,205000 ,247500 
E02004115,104750 ,145000 ,187500 
E02004116,115000 ,135000 ,167500 
E02004117,120475 ,167000 ,213500 
E02006804,125000 ,132000 ,159500 
E02004118,159950 ,164000 ,195000 
E02004119,180750 ,200000 ,220500 
E02004120,163125 ,180500 ,232750 
E02004121,215000 ,249000 ,295000 
E02004122,200000 ,249950 ,284975 
E02004123,192500 ,252500 ,320000 
E02004124,125250 ,146000 ,166500 
E02004125,126250 ,146950 ,177500 
E02004126,137000 ,159500 ,189500 
E02004128,133875 ,180000 ,233250 
E02006919,116475 ,154000 ,186250 
E02006920,139500 ,172500 ,197000 
E02005334,187000 ,202498 ,222500 
E02005335,225000 ,261000 ,292500 
E02005336,170000 ,185000 ,202000 
E02005337,167000 ,183000 ,197500 
E02005338,182125 ,203000 ,224000 
E02005339,192500 ,210000 ,245000 
E02005340,178000 ,210000 ,236000 
E02005341,190375 ,206000 ,231875 
E02005342,175000 ,193000 ,217363 
E02005343,200000 ,230000 ,250000 
E02005344,191250 ,217000 ,247250 
E02006820,190000 ,222000 ,235000 
E02005345,184750 ,198750 ,216625 
E02005346,125000 ,145000 ,170000 
E02005347,143750 ,178500 ,198750 
E02005348,188000 ,200000 ,220000 
E02005349,160500 ,173675 ,182500 
E02005350,177000 ,199950 ,223000 
E02005351,149375 ,174000 ,217500 
E02005352,232500 ,245000 ,346000 
E02005353,152500 ,185000 ,234750 
E02005354,207750 ,230000 ,259500 
E02005355,190000 ,224000 ,245000 
E02005356,210000 ,260000 ,322950 
E02005357,163375 ,186250 ,211250 
E02005358,188500 ,203500 ,232500 
E02005359,181250 ,211250 ,232250 
E02005360,227000 ,235000 ,320000 
E02005361,190000 ,210000 ,228000 
E02005362,196500 ,225000 ,232500 
E02005363,201250 ,217500 ,240000 
E02005364,181500 ,205000 ,232000 
E02005365,175000 ,186750 ,201250 
E02005366,182500 ,200000 ,224750 
E02005368,223000 ,252500 ,316250 
E02005369,219500 ,240000 ,275975 
E02005370,186250 ,200575 ,279250 
E02005371,202498 ,235000 ,252500 
E02005372,225775 ,252500 ,326250 
E02005373,237975 ,272150 ,332500 
E02005374,221250 ,257500 ,279750 
E02005375,205000 ,232000 ,258500 
E02005376,210000 ,248000 ,275000 
E02006816,227250 ,260000 ,318750 
E02005377,172500 ,192500 ,209250 
E02005378,183500 ,195000 ,257500 
E02005379,184750 ,213000 ,235125 
E02005380,190000 ,245000 ,311000 
E02005381,172500 ,196250 ,247500 
E02005382,149750 ,180000 ,211875 
E02005383,142500 ,165000 ,195000 
E02005384,200750 ,250500 ,307500 
E02005385,181500 ,210000 ,252500 
E02005386,140000 ,165000 ,190000 
E02005387,181000 ,192000 ,215000 
E02005388,153488 ,174000 ,207875 
E02005389,192000 ,225000 ,271250 
E02005390,197500 ,225000 ,248000 
E02005391,199950 ,222000 ,310000 
E02005392,163500 ,195750 ,229500 
E02005393,164250 ,179000 ,226625 
E02005394,146000 ,169950 ,192500 
E02005395,156750 ,174000 ,192500 
E02005396,199950 ,250000 ,286000 
E02005397,172500 ,203000 ,233500 
E02005398,185000 ,226000 ,268000 
E02005399,189288 ,220750 ,261000 
E02005400,143750 ,169000 ,231438 
E02005401,150000 ,195000 ,260000 
E02005402,186113 ,243500 ,282500 
E02005403,165000 ,177750 ,210750 
E02005404,153113 ,195000 ,238250 
E02005405,155750 ,170000 ,204500 
E02005406,110000 ,139950 ,166500 
E02005407,140750 ,157750 ,177738 
E02005408,161000 ,171000 ,235000 
E02005409,136125 ,165000 ,190000 
E02005412,205000 ,241500 ,281000 
E02005414,170000 ,187500 ,217125 
E02005415,162750 ,175000 ,185000 
E02005416,181250 ,198750 ,226125 
E02006818,195000 ,215250 ,227875 
E02006911,214250 ,246500 ,269500 
E02005417,137125 ,165000 ,208250 
E02005418,100000 ,120000 ,145000 
E02005419,102750 ,125000 ,146000 
E02005420,120000 ,135000 ,147000 
E02005422,139000 ,158500 ,190000 
E02005423,135000 ,164500 ,196000 
E02006864,151000 ,175000 ,201225 
E02006865,148725 ,160000 ,182500 
E02005424,145000 ,175000 ,215000 
E02005425,135375 ,164000 ,217750 
E02005426,135000 ,170000 ,190000 
E02005427,119500 ,145000 ,177500 
E02005428,130000 ,140000 ,187000 
E02005429,171500 ,192950 ,219000 
E02005430,157500 ,180000 ,222000 
E02005431,125000 ,163975 ,220000 
E02005432,164000 ,187500 ,314125 
E02005433,133750 ,169875 ,184500 
E02005434,144500 ,182500 ,205000 
E02005435,120750 ,143500 ,162375 
E02005436,128000 ,172500 ,206250 
E02005437,130000 ,155000 ,172500 
E02005438,155250 ,165000 ,181000 
E02005439,137000 ,190000 ,245000 
E02005440,146000 ,155000 ,173500 
E02005441,146500 ,187500 ,227498 
E02005442,112500 ,130000 ,138000 
E02005443,157000 ,176000 ,200000 
E02005444,145000 ,175000 ,236000 
E02005445,103500 ,126000 ,165750 
E02005446,133000 ,156250 ,190500 
E02005447,96000 ,112000 ,130000 
E02005448,131500 ,145000 ,165000 
E02005449,128750 ,170750 ,196513 
E02005450,153000 ,172500 ,222000 
E02005451,110000 ,115250 ,132500 
E02005452,149000 ,170000 ,205000 
E02005453,172500 ,206000 ,242500 
E02005455,165000 ,189500 ,219975 
E02005456,161875 ,189975 ,218750 
E02005457,159625 ,176250 ,232750 
E02005458,194250 ,222750 ,247250 
E02005459,142125 ,168750 ,210000 
E02005460,170000 ,194000 ,209950 
E02005461,151975 ,172000 ,199250 
E02005462,127750 ,146750 ,169413 
E02005463,153750 ,172475 ,190500 
E02005464,150000 ,170000 ,207475 
E02006866,182500 ,200000 ,233500 
E02006867,175000 ,190000 ,209000 
E02005465,151500 ,184500 ,233125 
E02005466,166500 ,200000 ,219000 
E02005467,150000 ,169313 ,202000 
E02005468,161250 ,214500 ,236500 
E02005469,160000 ,185000 ,209500 
E02005470,157750 ,181250 ,218500 
E02005471,138500 ,180000 ,215000 
E02005472,146500 ,167775 ,232499 
E02005473,143250 ,165000 ,185500 
E02005474,155000 ,177475 ,230625 
E02005475,203000 ,235000 ,263750 
E02005476,178500 ,200500 ,276000 
E02005477,181500 ,215000 ,245500 
E02005478,129988 ,151820 ,180750 
E02005479,150000 ,170000 ,200000 
E02005480,112800 ,130000 ,147950 
E02005481,106375 ,131000 ,152746 
E02005482,155000 ,169000 ,224950 
E02005483,142500 ,175000 ,237995 
E02005484,180000 ,186250 ,218000 
E02005485,170000 ,228000 ,276000 
E02005486,169000 ,200000 ,240000 
E02005487,186250 ,242500 ,275250 
E02005488,192500 ,212500 ,260750 
E02005489,193000 ,222500 ,245625 
E02005490,196625 ,233750 ,267125 
E02005491,238750 ,270000 ,316500 
E02005492,140000 ,174000 ,225000 
E02005493,124500 ,146000 ,185625 
E02005494,130000 ,165000 ,215000 
E02005495,48125 ,68000 ,94875 
E02005496,132500 ,182500 ,219500 
E02005497,93000 ,119000 ,140000 
E02005498,142463 ,164975 ,204500 
E02005499,170000 ,187500 ,239975 
E02005500,163000 ,200000 ,250000 
E02005501,207500 ,233000 ,280750 
E02005502,160000 ,180000 ,222000 
E02005612,160000 ,182000 ,215000 
E02005613,145000 ,157500 ,170000 
E02005614,152000 ,195000 ,262000 
E02005615,146950 ,160000 ,175000 
E02005616,142500 ,160000 ,170000 
E02005617,125000 ,141250 ,157463 
E02006862,147500 ,180275 ,237500 
E02006863,174950 ,185000 ,205000 
E02005619,235250 ,260000 ,303750 
E02005620,235000 ,250000 ,274000 
E02005621,230000 ,245000 ,310000 
E02005622,193750 ,261250 ,313750 
E02005623,238750 ,276500 ,335000 
E02005624,158000 ,202000 ,227250 
E02005625,180000 ,205000 ,235500 
E02005626,145278 ,158000 ,194500 
E02005627,211000 ,238000 ,333000 
E02005628,213750 ,238750 ,294000 
E02005629,220000 ,240000 ,319995 
E02005630,220000 ,250000 ,297000 
E02005631,195000 ,210000 ,223000 
E02005632,193500 ,215500 ,270000 
E02005633,180000 ,188725 ,239988 
E02005634,176750 ,199500 ,226000 
E02005635,197000 ,220000 ,235000 
E02005636,179496 ,201500 ,232625 
E02005637,152500 ,170000 ,183000 
E02005638,188500 ,216750 ,250000 
E02005639,240000 ,253000 ,265000 
E02005640,146500 ,182500 ,212500 
E02005641,148000 ,177500 ,200250 
E02005642,182625 ,205000 ,249375 
E02005643,148000 ,169000 ,182500 
E02005644,137998 ,159995 ,180975 
