MSOA code,low,mid,high
E02002368,175000 ,206500 ,244750 
E02002369,104500 ,142000 ,160000 
E02002370,100375 ,118750 ,131125 
E02002371,102000 ,155000 ,188500 
E02002373,169998 ,200000 ,219300 
E02002374,151000 ,169950 ,183050 
E02002375,117500 ,127950 ,145750 
E02002376,100500 ,105000 ,115063 
E02002377,82500 ,92500 ,98500 
E02002379,95000 ,117000 ,128000 
E02002380,119500 ,139950 ,162000 
E02002381,142500 ,160000 ,191250 
E02002382,72000 ,76000 ,85000 
E02002383,#N/A,#N/A,#N/A
E02002384,117000 ,122501 ,167875 
E02002385,140000 ,153000 ,166500 
E02002386,152500 ,166000 ,173875 
E02002387,106500 ,123748 ,135000 
E02002388,107000 ,124000 ,142375 
E02002389,87500 ,100500 ,127063 
E02002390,144500 ,164000 ,169995 
E02002391,137125 ,150000 ,165750 
E02002392,270000 ,270000 ,270000 
E02002393,74250 ,86000 ,91750 
E02002394,67750 ,79000 ,82750 
E02002395,123500 ,152000 ,165000 
E02002396,117750 ,128000 ,145750 
E02002397,130750 ,145500 ,165188 
E02002398,147498 ,160000 ,188000 
E02002399,94000 ,99225 ,110000 
E02002400,73871 ,80500 ,91750 
E02002401,104625 ,112500 ,123750 
E02002402,168500 ,177500 ,204000 
E02002403,142750 ,159250 ,177375 
E02002404,99500 ,137000 ,174000 
E02002405,135000 ,167500 ,196000 
E02002406,178488 ,190000 ,207438 
E02002407,90000 ,104000 ,116700 
E02002408,138750 ,157250 ,165500 
E02002409,115000 ,139995 ,167500 
E02002410,114621 ,124998 ,140000 
E02002411,72000 ,80000 ,96325 
E02002412,118000 ,140000 ,175500 
E02002414,79950 ,83000 ,88000 
E02002415,67875 ,81000 ,92250 
E02002416,149000 ,170000 ,207500 
E02002417,114000 ,138000 ,175000 
E02002418,117625 ,136000 ,153996 
E02002419,90000 ,110000 ,130000 
E02002420,85000 ,95000 ,127250 
E02002421,101250 ,110500 ,123750 
E02002422,148500 ,160225 ,171838 
E02002423,107125 ,119250 ,137566 
E02002424,135000 ,145000 ,170625 
E02002425,124560 ,154000 ,179725 
E02002426,136375 ,151250 ,191250 
E02002427,132125 ,148750 ,173063 
E02002428,113500 ,137500 ,165000 
E02002429,134875 ,158998 ,183250 
E02002430,87475 ,100000 ,106000 
E02002431,117746 ,150000 ,163488 
E02002432,115500 ,129000 ,144621 
E02002433,110000 ,124975 ,152500 
E02002434,125000 ,139500 ,162000 
E02002435,116625 ,145500 ,176250 
E02002436,103963 ,117500 ,160000 
E02002437,136500 ,150000 ,186000 
E02006852,179625 ,211250 ,237000 
E02006861,163250 ,184000 ,232000 
E02006875,160000 ,180000 ,210000 
E02006876,82500 ,98000 ,111000 
E02002438,86375 ,96250 ,126750 
E02002439,77000 ,85000 ,95000 
E02002440,105000 ,123500 ,147875 
E02002441,85000 ,95000 ,128750 
E02002442,82750 ,110000 ,137750 
E02002443,116500 ,147500 ,172750 
E02002444,107750 ,125000 ,169375 
E02002445,116250 ,129000 ,153000 
E02002446,114000 ,150000 ,172325 
E02002447,77750 ,97000 ,107250 
E02002448,90000 ,115000 ,128000 
E02002449,87000 ,110000 ,125000 
E02002450,90000 ,116000 ,135000 
E02002451,127500 ,155000 ,188750 
E02002452,90000 ,104000 ,127000 
E02002453,98000 ,116000 ,142500 
E02002454,102500 ,139950 ,150950 
E02002455,93050 ,110000 ,123500 
E02002456,115500 ,135750 ,163125 
E02002457,102000 ,120000 ,134000 
E02002458,132498 ,146000 ,185000 
E02002459,114250 ,135000 ,150000 
E02002460,120250 ,160000 ,173125 
E02002461,81250 ,110000 ,142000 
E02002462,122750 ,142500 ,167475 
E02002463,95500 ,102500 ,120000 
E02002464,75000 ,93000 ,118000 
E02002465,100000 ,152000 ,175000 
E02002466,125000 ,135000 ,182500 
E02002467,65250 ,78000 ,116500 
E02002468,109475 ,139500 ,171250 
E02002469,121625 ,142000 ,156500 
E02002470,160000 ,220000 ,265000 
E02002471,115125 ,136000 ,187500 
E02002472,127500 ,143500 ,177000 
E02002473,125750 ,146000 ,167375 
E02002474,111250 ,122000 ,140000 
E02002475,156875 ,182475 ,245625 
E02002476,69125 ,82125 ,106250 
E02002477,76125 ,92250 ,111250 
E02002478,80000 ,85000 ,143000 
E02002479,69500 ,81750 ,110375 
E02002480,65000 ,80000 ,118000 
E02002481,68750 ,102000 ,130000 
E02002482,98191 ,135000 ,139375 
E02002796,171000 ,190750 ,219963 
E02002797,205000 ,229500 ,259375 
E02002798,143000 ,159500 ,170000 
E02002799,114950 ,126000 ,152500 
E02002800,148500 ,175000 ,220000 
E02002801,127500 ,135000 ,150475 
E02002802,91000 ,110000 ,128000 
E02002803,125000 ,133000 ,158000 
E02002804,115000 ,122000 ,130600 
E02002805,162000 ,179950 ,207500 
E02002806,97750 ,111000 ,124000 
E02002807,121250 ,142000 ,161500 
E02002808,90000 ,98000 ,110000 
E02002809,135000 ,155000 ,172500 
E02002810,165125 ,178500 ,192750 
E02002811,70000 ,80000 ,85000 
E02002812,120000 ,145000 ,155000 
E02002813,65300 ,80000 ,93000 
E02002814,170000 ,195000 ,234000 
E02002815,75750 ,82500 ,100000 
E02002816,138500 ,179950 ,250000 
E02002817,152000 ,169950 ,192000 
E02002818,84125 ,98000 ,120500 
E02002819,111500 ,132500 ,156000 
E02002820,90000 ,110000 ,124950 
E02002821,90500 ,105000 ,115425 
E02002822,124000 ,139000 ,156500 
E02002823,118000 ,125000 ,150225 
E02002824,117000 ,133000 ,143000 
E02002825,116750 ,150000 ,179500 
E02002826,143000 ,148250 ,183500 
E02002827,133000 ,145000 ,169950 
E02002828,161000 ,185000 ,202500 
E02002829,125000 ,135000 ,145000 
E02002830,125500 ,160000 ,180000 
E02002831,157000 ,168500 ,179500 
E02002832,156000 ,182000 ,194000 
E02002833,151500 ,169000 ,177500 
E02002834,153000 ,167500 ,184738 
E02002835,152250 ,175250 ,195000 
E02002836,160000 ,167000 ,178000 
E02002837,150000 ,170000 ,190000 
E02002838,129950 ,157000 ,174950 
E02002839,155500 ,163500 ,182500 
E02002842,116750 ,125000 ,132000 
E02002843,147875 ,160250 ,172250 
E02002844,207500 ,207500 ,207500 
E02002845,151000 ,170000 ,180000 
E02002846,149250 ,163250 ,185750 
E02002847,143500 ,160000 ,250000 
E02002848,138750 ,165000 ,184375 
E02002849,127250 ,134000 ,145000 
E02002851,230000 ,259250 ,275000 
E02002852,115000 ,120000 ,148750 
E02002853,155125 ,172500 ,233750 
E02002854,127750 ,140000 ,148000 
E02002855,126750 ,137000 ,150000 
E02002856,181874 ,189400 ,220000 
E02002857,122533 ,132250 ,143250 
E02002858,220625 ,235000 ,273000 
E02002860,140000 ,159250 ,194500 
E02002861,144250 ,150000 ,172250 
E02002862,120750 ,132000 ,140000 
E02006815,137000 ,160000 ,170000 
E02006817,147250 ,166500 ,197000 
E02006819,109250 ,135000 ,145500 
E02006850,148500 ,176000 ,180500 
E02006851,#N/A,#N/A,#N/A
E02002868,122000 ,170000 ,195000 
E02002869,86000 ,92500 ,100000 
E02002871,93188 ,109500 ,140000 
E02002872,97000 ,122750 ,153406 
E02002873,95875 ,116500 ,129500 
E02002874,115650 ,126000 ,146700 
E02002875,93000 ,115000 ,135000 
E02002876,100000 ,128500 ,148750 
E02002877,125000 ,140000 ,166750 
E02002878,91500 ,105000 ,115500 
E02002879,95000 ,135000 ,155000 
E02002880,85500 ,95000 ,103500 
E02002881,90000 ,109000 ,130000 
E02002882,120500 ,142750 ,189250 
E02002883,89000 ,105000 ,125500 
E02002884,82000 ,97500 ,113000 
E02002885,75000 ,85000 ,100000 
E02002886,128000 ,145000 ,172000 
E02002887,105375 ,122250 ,130125 
E02002888,85250 ,95000 ,110725 
E02002889,165500 ,180000 ,186250 
E02002890,104000 ,120000 ,155000 
E02002891,105000 ,125000 ,140000 
E02002892,147500 ,175000 ,197713 
E02002893,95000 ,102000 ,138000 
E02002894,192500 ,227000 ,243475 
E02002895,197500 ,220000 ,291250 
E02002896,82250 ,92000 ,100000 
E02002897,190000 ,230000 ,269000 
E02002898,122875 ,126000 ,134375 
E02002899,125000 ,137000 ,160000 
E02002901,187750 ,215000 ,269500 
E02002902,123125 ,130000 ,135250 
E02002903,122988 ,140000 ,147000 
E02002904,116375 ,127750 ,134750 
E02006834,113000 ,127500 ,139250 
E02006904,128750 ,140000 ,170000 
E02006905,112000 ,129750 ,148750 
E02002863,177188 ,248000 ,256238 
E02002864,161875 ,190000 ,264375 
E02002865,176213 ,201250 ,261250 
E02002866,178500 ,200000 ,255000 
E02002867,183750 ,192500 ,233750 
E02004029,84500 ,99000 ,125250 
E02004030,118875 ,155000 ,186250 
E02004031,75000 ,89000 ,115250 
E02004032,105000 ,139950 ,184950 
E02004033,81000 ,109000 ,141000 
E02004034,109988 ,136500 ,166438 
E02004035,145000 ,180000 ,222625 
E02004036,111113 ,128500 ,149963 
E02004037,165000 ,179000 ,210000 
E02004038,137000 ,163000 ,181000 
E02004039,152250 ,166000 ,201750 
E02004040,100000 ,122000 ,145000 
E02004041,110000 ,135500 ,155000 
E02004043,131250 ,144750 ,179000 
E02004044,194588 ,246050 ,282250 
E02006827,78250 ,112000 ,123875 
E02004045,85000 ,125500 ,169338 
E02004046,90000 ,110000 ,145000 
E02004047,58500 ,75609 ,90250 
E02004048,72000 ,80000 ,93500 
E02004049,110375 ,129000 ,158713 
E02004050,93000 ,110000 ,124000 
E02004051,67500 ,80000 ,106750 
E02004052,87000 ,102000 ,125000 
E02004053,75000 ,95000 ,116500 
E02004054,88250 ,120000 ,137000 
E02004055,100625 ,122475 ,157500 
E02004056,86050 ,94000 ,108000 
E02004057,78000 ,96000 ,120000 
E02004058,118000 ,127500 ,145000 
E02004059,122625 ,133775 ,158500 
E02004060,120000 ,135000 ,150000 
E02004061,106750 ,127750 ,147500 
E02004062,129750 ,175000 ,198488 
E02004063,138500 ,165000 ,197500 
E02004064,90750 ,99600 ,120500 
E02004065,159500 ,188500 ,218750 
E02004066,112625 ,132250 ,159500 
E02004067,79250 ,90000 ,133713 
E02004068,228500 ,250000 ,317500 
E02004069,249500 ,325000 ,369250 
E02004070,205000 ,250000 ,331250 
E02004071,217500 ,276000 ,305125 
E02004072,150000 ,185500 ,224000 
E02004073,162625 ,202000 ,230375 
E02004074,155000 ,190000 ,241488 
E02004075,191875 ,244000 ,302500 
E02004076,122250 ,153500 ,168750 
E02004077,167500 ,212500 ,248750 
E02004078,83500 ,99500 ,123475 
E02004080,87250 ,110000 ,140000 
E02004081,164000 ,197000 ,226000 
E02004082,155238 ,174000 ,247500 
E02004083,92500 ,107500 ,130000 
E02004084,105000 ,111000 ,140000 
E02004085,134000 ,157500 ,187500 
E02004086,148750 ,172000 ,215000 
E02004087,120000 ,141500 ,161874 
E02004088,138500 ,173000 ,199750 
E02004089,103500 ,115000 ,128000 
E02004090,150000 ,167000 ,222500 
E02004091,125000 ,150000 ,170000 
E02004092,142750 ,160000 ,177000 
E02006828,95750 ,125000 ,152550 
E02004093,119500 ,127000 ,160250 
E02004094,90000 ,117650 ,160750 
E02004095,119000 ,135000 ,159850 
E02004096,145000 ,179950 ,217500 
E02004097,137438 ,171250 ,210000 
E02004098,150500 ,174950 ,210500 
E02004100,128500 ,150975 ,188121 
E02004102,128750 ,144800 ,165125 
E02004103,129995 ,135000 ,157500 
E02004104,129950 ,149000 ,169000 
E02006872,145963 ,172475 ,194500 
E02004105,109000 ,132500 ,163750 
E02004106,152500 ,191250 ,220000 
E02004108,136500 ,167500 ,210000 
E02004109,186750 ,203000 ,236500 
E02004110,184000 ,206500 ,222500 
E02004111,120000 ,130000 ,156250 
E02004112,173000 ,210000 ,265000 
E02004113,87750 ,96250 ,116875 
E02004114,125000 ,148500 ,210000 
E02004115,93500 ,123500 ,163000 
E02004116,84500 ,113000 ,142500 
E02004117,91250 ,122500 ,145500 
E02006804,94875 ,125500 ,162750 
E02004118,135375 ,145500 ,183500 
E02004119,161000 ,180000 ,195850 
E02004120,129750 ,146500 ,166250 
E02004121,166995 ,218000 ,243000 
E02004122,179463 ,222500 ,259488 
E02004123,157975 ,197500 ,232450 
E02004124,125000 ,142000 ,162500 
E02004125,120000 ,135000 ,155000 
E02004126,100750 ,131975 ,153750 
E02004128,132500 ,145000 ,161000 
E02006919,97900 ,120000 ,137000 
E02006920,118750 ,132000 ,162500 
E02005334,189625 ,193750 ,207250 
E02005335,204125 ,248000 ,278500 
E02005336,158000 ,175000 ,194500 
E02005337,164625 ,176250 ,190000 
E02005338,156875 ,170000 ,200500 
E02005339,169963 ,185500 ,217000 
E02005340,150000 ,180000 ,207000 
E02005341,158875 ,185500 ,195000 
E02005342,168338 ,185000 ,193750 
E02005343,174750 ,197475 ,209000 
E02005344,156000 ,175500 ,231750 
E02006820,172000 ,190000 ,233750 
E02005345,157000 ,180000 ,190000 
E02005346,118000 ,125500 ,135000 
E02005347,127000 ,140000 ,160000 
E02005348,148250 ,175000 ,189975 
E02005349,134000 ,150000 ,162250 
E02005350,124250 ,138975 ,168250 
E02005351,165000 ,205000 ,217500 
E02005352,182250 ,228750 ,287500 
E02005353,137250 ,152625 ,167500 
E02005354,186000 ,200000 ,226000 
E02005355,168500 ,181000 ,207750 
E02005356,156488 ,201000 ,264250 
E02005357,142750 ,161779 ,185750 
E02005358,153250 ,183750 ,214750 
E02005359,166000 ,180000 ,226500 
E02005360,219725 ,255000 ,294988 
E02005361,144250 ,185000 ,232500 
E02005362,165000 ,180000 ,190000 
E02005363,186500 ,203500 ,219238 
E02005364,169000 ,190000 ,202500 
E02005365,149000 ,172500 ,195000 
E02005366,168500 ,182000 ,208500 
E02005368,209000 ,225000 ,280000 
E02005369,182000 ,196250 ,233500 
E02005370,173500 ,203500 ,235000 
E02005371,165500 ,184500 ,220000 
E02005372,186500 ,207750 ,225250 
E02005373,224000 ,260000 ,312500 
E02005374,180000 ,197475 ,223750 
E02005375,190000 ,220000 ,250000 
E02005376,168000 ,206000 ,231000 
E02006816,196238 ,225000 ,250000 
E02005377,150000 ,180000 ,212500 
E02005378,162000 ,187000 ,215000 
E02005379,159988 ,190000 ,207000 
E02005380,172500 ,200000 ,270000 
E02005381,165250 ,184000 ,208750 
E02005382,121000 ,147500 ,158000 
E02005383,115000 ,130000 ,164500 
E02005384,177375 ,192500 ,241875 
E02005385,160375 ,181250 ,241250 
E02005386,120000 ,133000 ,165000 
E02005387,145750 ,169000 ,199500 
E02005388,146750 ,165000 ,177000 
E02005389,161000 ,206500 ,229375 
E02005390,170063 ,203500 ,250000 
E02005391,165000 ,187000 ,200000 
E02005392,142500 ,175000 ,187750 
E02005393,132125 ,156500 ,184750 
E02005394,132500 ,145000 ,173500 
E02005395,127750 ,152000 ,174125 
E02005396,163738 ,226250 ,271250 
E02005397,169500 ,188250 ,205750 
E02005398,150000 ,170000 ,187500 
E02005399,151250 ,179250 ,197500 
E02005400,124500 ,146350 ,163500 
E02005401,123738 ,147500 ,162500 
E02005402,177500 ,208998 ,218875 
E02005403,139250 ,161000 ,184750 
E02005404,117500 ,140000 ,174500 
E02005405,162000 ,172500 ,190000 
E02005406,106000 ,112000 ,125000 
E02005407,125250 ,148000 ,159750 
E02005408,133500 ,155000 ,167875 
E02005409,115125 ,136000 ,161375 
E02005412,203750 ,242250 ,259125 
E02005414,152000 ,172500 ,191750 
E02005415,124500 ,143000 ,163500 
E02005416,169250 ,189000 ,206750 
E02006818,161025 ,192500 ,208750 
E02006911,205000 ,244000 ,265000 
E02005417,125000 ,138500 ,180000 
E02005418,84500 ,95000 ,103500 
E02005419,78750 ,94975 ,136000 
E02005420,113500 ,136000 ,155500 
E02005422,135250 ,143750 ,163750 
E02005423,132000 ,158000 ,182475 
E02006864,127500 ,160000 ,189950 
E02006865,119500 ,140000 ,165500 
E02005424,119125 ,140000 ,160000 
E02005425,116000 ,140000 ,185500 
E02005426,112475 ,140000 ,177500 
E02005427,104700 ,125000 ,150000 
E02005428,126250 ,137000 ,149988 
E02005429,144463 ,173725 ,210750 
E02005430,146250 ,174000 ,205000 
E02005431,140000 ,167000 ,190000 
E02005432,120000 ,139950 ,165000 
E02005433,125450 ,143500 ,164875 
E02005434,120000 ,150475 ,179875 
E02005435,133000 ,148500 ,158500 
E02005436,131000 ,150000 ,167500 
E02005437,95000 ,113500 ,129000 
E02005438,123250 ,146500 ,155500 
E02005439,120250 ,164000 ,246250 
E02005440,110000 ,153000 ,170000 
E02005441,116750 ,146000 ,163750 
E02005442,115125 ,126000 ,139975 
E02005443,135000 ,165000 ,179950 
E02005444,118375 ,133000 ,155000 
E02005445,98750 ,115000 ,141750 
E02005446,112000 ,125000 ,144400 
E02005447,85000 ,95000 ,110000 
E02005448,124375 ,139500 ,163875 
E02005449,113125 ,139500 ,157000 
E02005450,131750 ,148000 ,168125 
E02005451,91050 ,125000 ,136625 
E02005452,145750 ,160500 ,181250 
E02005453,154250 ,179500 ,203750 
E02005455,155250 ,175000 ,197250 
E02005456,131125 ,159975 ,178113 
E02005457,128500 ,145500 ,185000 
E02005458,169000 ,212500 ,253750 
E02005459,133000 ,148000 ,162000 
E02005460,130000 ,142000 ,168475 
E02005461,145000 ,179950 ,190000 
E02005462,110500 ,137000 ,155000 
E02005463,130000 ,153000 ,167375 
E02005464,128000 ,153000 ,187000 
E02006866,156500 ,183000 ,209000 
E02006867,154750 ,175000 ,192000 
E02005465,137250 ,158000 ,197500 
E02005466,145750 ,178750 ,192238 
E02005467,150000 ,175000 ,195000 
E02005468,152000 ,168750 ,198125 
E02005469,152500 ,166500 ,179500 
E02005470,138875 ,162000 ,193000 
E02005471,130000 ,145000 ,174000 
E02005472,125000 ,146250 ,184500 
E02005473,132625 ,155475 ,182500 
E02005474,141500 ,172500 ,195125 
E02005475,148000 ,172000 ,210000 
E02005476,145750 ,158500 ,268250 
E02005477,167500 ,191000 ,232500 
E02005478,115000 ,140000 ,170000 
E02005479,129975 ,153500 ,185000 
E02005480,101375 ,118500 ,136000 
E02005481,96000 ,121250 ,160750 
E02005482,141500 ,165000 ,184225 
E02005483,142500 ,152500 ,187500 
E02005484,120000 ,143000 ,182500 
E02005485,157500 ,182500 ,200000 
E02005486,157000 ,182000 ,236000 
E02005487,183746 ,199250 ,244000 
E02005488,178000 ,200000 ,215000 
E02005489,175000 ,199000 ,207000 
E02005490,179250 ,213000 ,260500 
E02005491,234000 ,255000 ,281000 
E02005492,110000 ,143000 ,164500 
E02005493,126250 ,134000 ,160250 
E02005494,110375 ,170000 ,207200 
E02005495,46500 ,59000 ,84250 
E02005496,114125 ,136250 ,162250 
E02005497,84999 ,102500 ,121000 
E02005498,132163 ,166250 ,174500 
E02005499,144000 ,183500 ,205000 
E02005500,125000 ,173500 ,220500 
E02005501,158250 ,197500 ,225500 
E02005502,141000 ,160000 ,185000 
E02005612,166000 ,180000 ,230000 
E02005613,140550 ,154000 ,167500 
E02005614,135000 ,155000 ,192000 
E02005615,138000 ,146250 ,165000 
E02005616,134950 ,140000 ,153000 
E02005617,132475 ,139950 ,150500 
E02006862,144500 ,157000 ,180250 
E02006863,162250 ,172000 ,187000 
E02005619,200500 ,245000 ,275750 
E02005620,212438 ,227500 ,236750 
E02005621,212875 ,256225 ,291750 
E02005622,207500 ,230000 ,285000 
E02005623,191250 ,220000 ,239250 
E02005624,164000 ,185000 ,197500 
E02005625,172000 ,183000 ,212500 
E02005626,144000 ,165000 ,184975 
E02005627,185275 ,209500 ,221875 
E02005628,188500 ,225000 ,259000 
E02005629,169625 ,217500 ,257750 
E02005630,204500 ,257500 ,322750 
E02005631,175000 ,202000 ,225000 
E02005632,186000 ,200000 ,258000 
E02005633,169988 ,188500 ,211000 
E02005634,144000 ,165000 ,180000 
E02005635,172500 ,189000 ,209000 
E02005636,172125 ,192500 ,212250 
E02005637,145000 ,157500 ,173000 
E02005638,177000 ,203250 ,230000 
E02005639,212500 ,250000 ,287500 
E02005640,138500 ,161500 ,199463 
E02005641,139000 ,160000 ,184995 
E02005642,158500 ,185000 ,210000 
E02005643,142125 ,150500 ,164125 
E02005644,127250 ,139995 ,149998 
E02005645,132750 ,174995 ,215250 
E02005646,191500 ,210000 ,226250 
E02005647,150000 ,169500 ,190375 
E02005648,200000 ,210000 ,253000 
E02005649,154938 ,175000 ,197500 
E02005650,167500 ,192500 ,223250 
E02005651,181500 ,195000 ,215621 
E02005652,177000 ,200000 ,220000 
E02005653,153500 ,165000 ,195000 
E02005654,143750 ,170000 ,187000 
E02005655,202500 ,217250 ,228125 
E02005656,148996 ,158500 ,178625 
E02005657,176625 ,197498 ,218750 
E02005658,162500 ,175000 ,188000 
E02005659,185000 ,199995 ,211000 
E02005660,165000 ,183000 ,198000 
E02005661,172750 ,180750 ,194996 
E02005662,171750 ,190500 ,209000 
E02005663,222500 ,233750 ,261000 
E02005664,170250 ,190000 ,205000 
E02005665,159750 ,197500 ,225000 
E02005666,140000 ,159975 ,173000 
E02005667,182500 ,215000 ,236500 
E02005668,196500 ,210000 ,246000 
E02005669,229000 ,250000 ,280000 
E02005670,148500 ,153000 ,160000 
E02005671,180625 ,195000 ,221500 
E02005672,150000 ,169500 ,183750 
E02005673,164375 ,172500 ,188975 
E02005674,165000 ,172750 ,190625 
E02005675,146225 ,180000 ,212500 
E02005676,176250 ,183250 ,220000 
E02005677,182500 ,215000 ,250000 
E02005678,196475 ,225000 ,258750 
E02005679,182000 ,200000 ,250000 
E02005680,241250 ,252500 ,284750 
E02005681,209250 ,221000 ,265000 
E02005682,225000 ,249000 ,250000 
E02005683,222500 ,239995 ,262498 
E02005684,205750 ,238500 ,290500 
E02005685,200000 ,212500 ,228000 
E02005686,232500 ,269000 ,287875 
E02005687,218750 ,250000 ,283250 
E02005688,245000 ,275000 ,294500 
E02005689,214950 ,227500 ,258000 
E02005690,215000 ,229000 ,248500 
E02005691,234125 ,253750 ,268388 
E02005692,171000 ,185000 ,200000 
E02005693,153746 ,190000 ,211500 
E02005694,176750 ,189000 ,199750 
E02005695,136500 ,150000 ,162750 
E02005696,155000 ,165000 ,187998 
E02005697,163000 ,172500 ,185000 
E02005698,152498 ,179000 ,196500 
E02005699,155000 ,170000 ,187500 
E02005700,212500 ,229995 ,278000 
E02005701,176000 ,200000 ,219995 
E02005819,89000 ,115000 ,141750 
E02005820,100250 ,123000 ,153250 
E02005821,90000 ,112000 ,136000 
E02005822,70250 ,92000 ,109375 
E02005823,88500 ,119000 ,128750 
E02005824,81850 ,130000 ,152500 
E02005825,90000 ,108500 ,130500 
E02005826,89000 ,95000 ,122000 
E02005827,96250 ,134250 ,176875 
E02005828,94375 ,122475 ,142250 
E02005829,114000 ,140975 ,162000 
E02005830,105000 ,128500 ,152475 
E02005831,135375 ,157500 ,183750 
E02005832,104750 ,122750 ,145450 
E02005833,117000 ,140000 ,170500 
E02005834,105000 ,125000 ,143500 
E02005835,91250 ,105000 ,128750 
E02005836,104500 ,135000 ,169000 
E02005837,143000 ,170000 ,241000 
E02005838,89000 ,124950 ,143750 
E02005839,113000 ,138000 ,157000 
E02005840,106000 ,117000 ,122000 
E02005842,93125 ,102500 ,141750 
E02005843,72375 ,91500 ,98750 
E02005844,86000 ,105000 ,135000 
E02005846,69250 ,78250 ,89500 
E02005847,76500 ,95000 ,142000 
E02005848,98250 ,153375 ,180000 
E02005849,137250 ,146000 ,179250 
E02006903,112000 ,125500 ,158000 
E02005850,121000 ,149975 ,165750 
E02005851,107000 ,123000 ,146500 
E02005852,114500 ,148500 ,175000 
E02005853,120625 ,143000 ,170000 
E02005856,169500 ,215000 ,256000 
E02005857,114713 ,130000 ,157500 
E02005858,145500 ,179250 ,228750 
E02005859,125250 ,143250 ,177000 
E02005860,157500 ,172750 ,198750 
E02005861,155000 ,165000 ,179500 
E02005862,149625 ,171000 ,189375 
E02005863,180000 ,226000 ,250000 
E02005864,184250 ,212500 ,238750 
E02006906,103750 ,156875 ,193750 
E02005865,163500 ,225500 ,262188 
E02005866,146750 ,174000 ,205000 
E02005868,145625 ,152500 ,171500 
E02005869,141750 ,150000 ,167500 
E02005870,120000 ,130000 ,138000 
E02005871,144625 ,165000 ,179000 
E02005872,180000 ,215000 ,250000 
E02005873,145000 ,193500 ,221250 
E02005874,156250 ,182500 ,206875 
E02005875,141250 ,155000 ,165000 
E02005876,130000 ,150000 ,185000 
E02005877,93250 ,134250 ,174750 
E02005878,103600 ,140000 ,167000 
E02005879,96125 ,120000 ,154000 
E02006835,122375 ,132000 ,160500 
E02005880,90000 ,120000 ,163000 
E02005881,77500 ,115000 ,135000 
E02005882,118625 ,136500 ,160000 
E02005883,69500 ,78250 ,101125 
E02005884,94000 ,125500 ,139500 
E02005885,82750 ,114000 ,156250 
E02005886,107000 ,136500 ,156125 
E02005887,68500 ,75000 ,91250 
E02005888,70750 ,88000 ,125000 
E02005889,102000 ,120000 ,137000 
E02005890,110000 ,134000 ,147500 
E02005891,82500 ,115000 ,144000 
E02005892,121250 ,148725 ,227500 
E02005893,91250 ,119000 ,137500 
E02005894,114238 ,140000 ,183500 
E02005895,167500 ,171500 ,249500 
E02005896,162500 ,230000 ,262500 
E02005897,130250 ,189500 ,211497 
E02005898,98250 ,120000 ,135250 
E02005899,111438 ,124500 ,156000 
E02005900,200000 ,245000 ,268850 
E02005901,113500 ,123000 ,139000 
E02005902,123000 ,145000 ,195000 
E02005903,130063 ,154000 ,170000 
E02005904,140688 ,170500 ,197500 
E02005905,220750 ,225000 ,283500 
E02005906,227500 ,263750 ,308500 
E02005907,174250 ,215000 ,252500 
E02005908,178743 ,228250 ,258875 
E02005909,285000 ,314500 ,373750 
E02005910,225000 ,250000 ,285000 
E02005911,190250 ,215500 ,226250 
E02005912,185250 ,225000 ,274975 
E02005913,232500 ,247500 ,315250 
E02005914,150000 ,164000 ,182500 
E02005915,175000 ,206250 ,238500 
E02005916,182500 ,195000 ,225000 
E02005917,220750 ,250000 ,292500 
E02005918,159950 ,195000 ,235000 
E02005919,152000 ,190000 ,212500 
E02005920,174250 ,207500 ,232000 
E02002905,130988 ,231500 ,257500 
E02002906,147500 ,184000 ,228750 
E02002907,149375 ,159950 ,224975 
E02002908,228750 ,272200 ,313500 
E02002909,134000 ,170000 ,210000 
E02002910,170625 ,197475 ,231875 
E02002911,169375 ,222500 ,261250 
E02002912,165500 ,198500 ,231375 
E02002913,225750 ,243750 ,295000 
E02002914,156000 ,180000 ,197000 
E02002915,165750 ,174000 ,190000 
E02002916,150000 ,162500 ,176500 
E02002917,181250 ,189950 ,217500 
E02002918,199950 ,210000 ,239950 
E02002919,145875 ,169000 ,190213 
E02002920,168750 ,190500 ,208750 
E02002921,143000 ,155000 ,160000 
E02002922,235500 ,267500 ,363750 
E02002923,192000 ,240000 ,266250 
E02002924,175250 ,203750 ,236250 
E02002925,156875 ,177500 ,208750 
E02002926,174500 ,187000 ,245050 
E02002927,216750 ,292750 ,345250 
E02006015,120000 ,134000 ,147625 
E02006016,128000 ,215000 ,230000 
E02006023,118875 ,140000 ,167250 
E02006017,120749 ,148000 ,160750 
E02006018,130000 ,149000 ,190000 
E02006024,120500 ,137250 ,157213 
E02006025,107750 ,137250 ,193500 
E02006019,118250 ,137500 ,165500 
E02006020,113750 ,166500 ,279500 
E02006021,163750 ,178000 ,245000 
E02006026,170000 ,207500 ,230000 
E02006027,132250 ,140000 ,200000 
E02006022,140000 ,159000 ,185000 
E02006028,159000 ,177400 ,198000 
E02006029,126000 ,139000 ,159000 
E02006030,130500 ,138500 ,159748 
E02006031,138268 ,164000 ,176000 
E02006032,141250 ,156500 ,183500 
E02006033,165000 ,200000 ,265000 
E02006034,153374 ,165000 ,211250 
E02006035,162500 ,182975 ,199750 
E02006036,163750 ,178500 ,201500 
E02006037,164250 ,171500 ,215000 
E02006038,168750 ,180000 ,202125 
