MSOA code,low,mid,high
E02005527,#N/A,#N/A,#N/A
E02005528,110350 ,116000 ,122350 
E02005529,103000 ,103000 ,103000 
E02005530,100000 ,108000 ,135000 
E02005531,97000 ,114500 ,128500 
E02005532,92250 ,100500 ,108750 
E02005533,#N/A,#N/A,#N/A
E02005534,86000 ,112000 ,120000 
E02005535,149500 ,149500 ,149500 
E02005536,114250 ,115000 ,132500 
E02005537,132625 ,153250 ,173875 
E02005538,#N/A,#N/A,#N/A
E02005539,#N/A,#N/A,#N/A
E02005540,105750 ,114000 ,120750 
E02005541,#N/A,#N/A,#N/A
E02005542,55500 ,55500 ,56125 
E02005543,61750 ,68500 ,70000 
E02005544,51000 ,51000 ,51000 
E02005545,115000 ,130000 ,136000 
E02005546,72500 ,73000 ,78750 
E02005547,87750 ,98000 ,100000 
E02005548,84750 ,84750 ,84750 
E02005549,#N/A,#N/A,#N/A
E02005550,104000 ,116000 ,122500 
E02005551,97500 ,105000 ,189000 
E02005552,100000 ,100000 ,100000 
E02005553,155000 ,157500 ,159950 
E02005554,115375 ,129000 ,135563 
E02005555,#N/A,#N/A,#N/A
E02005556,115000 ,115000 ,115000 
E02005557,65000 ,70000 ,75000 
E02005558,#N/A,#N/A,#N/A
E02005559,84250 ,86250 ,88250 
E02005560,74000 ,80000 ,111500 
E02005561,65000 ,85000 ,94000 
E02005562,143500 ,143500 ,143500 
E02005563,68700 ,68700 ,68700 
E02005564,#N/A,#N/A,#N/A
E02005565,#N/A,#N/A,#N/A
E02005566,#N/A,#N/A,#N/A
E02005567,116500 ,125000 ,165000 
E02005568,95000 ,95000 ,95000 
E02005569,#N/A,#N/A,#N/A
E02005570,104000 ,123000 ,146750 
E02005571,#N/A,#N/A,#N/A
E02005572,104000 ,110000 ,116500 
E02005573,175000 ,175000 ,175000 
E02005574,162500 ,170000 ,177500 
E02005575,#N/A,#N/A,#N/A
E02005576,#N/A,#N/A,#N/A
E02005577,#N/A,#N/A,#N/A
E02005578,161500 ,161500 ,161500 
E02005579,76250 ,98000 ,104875 
E02005580,106250 ,110000 ,122750 
E02005581,130100 ,130100 ,130100 
E02005582,93500 ,100000 ,121000 
E02005583,83000 ,85500 ,155250 
E02005584,91625 ,99500 ,104000 
E02005585,92500 ,94000 ,96500 
E02005586,95788 ,101500 ,112750 
E02005587,#N/A,#N/A,#N/A
E02005588,94996 ,99998 ,104999 
E02005589,110000 ,110000 ,110000 
E02005590,109000 ,122000 ,160000 
E02005592,123000 ,136768 ,144975 
E02005593,103000 ,112000 ,121000 
E02005594,131700 ,140000 ,152000 
E02005595,#N/A,#N/A,#N/A
E02005596,100000 ,103000 ,109000 
E02006907,101250 ,121000 ,151500 
E02006908,107750 ,120000 ,123500 
E02005597,110000 ,123000 ,127500 
E02005598,103375 ,112750 ,120000 
E02005599,142500 ,142500 ,142500 
E02005600,#N/A,#N/A,#N/A
E02005601,121000 ,133000 ,150000 
E02005602,116250 ,127500 ,137500 
E02005603,#N/A,#N/A,#N/A
E02005604,91000 ,93898 ,111846 
E02005605,137625 ,138750 ,139875 
E02005606,#N/A,#N/A,#N/A
E02005607,#N/A,#N/A,#N/A
E02005608,134000 ,134000 ,134000 
E02005609,148000 ,148000 ,148000 
E02005610,150000 ,150000 ,150000 
E02005611,100000 ,106000 ,108000 
E02006227,108750 ,112500 ,116250 
E02006228,119000 ,125000 ,125000 
E02006229,140000 ,140000 ,140000 
E02006230,126500 ,130000 ,156250 
E02006231,141500 ,148000 ,151000 
E02006232,159998 ,169995 ,182498 
E02006233,92500 ,95000 ,130000 
E02006234,94000 ,120000 ,145000 
E02006235,137500 ,165000 ,176250 
E02006236,#N/A,#N/A,#N/A
E02006237,121000 ,148000 ,159000 
E02006238,115500 ,122725 ,128750 
E02006239,97125 ,106750 ,116375 
E02006240,#N/A,#N/A,#N/A
E02006241,122000 ,127500 ,131500 
E02006242,157750 ,160500 ,163250 
E02006243,126125 ,129750 ,135250 
E02006826,128625 ,135000 ,145500 
E02006245,#N/A,#N/A,#N/A
E02006246,97000 ,97000 ,97000 
E02006247,119000 ,128500 ,135500 
E02006248,132000 ,132000 ,132000 
E02006249,67375 ,74375 ,86750 
E02006250,63500 ,90000 ,100000 
E02006251,100000 ,107250 ,116250 
E02006252,80625 ,89500 ,107375 
E02006253,103750 ,105000 ,106250 
E02006254,105000 ,112000 ,118000 
E02006255,101500 ,112500 ,121000 
E02006256,89500 ,98250 ,108563 
E02006257,#N/A,#N/A,#N/A
E02006258,104250 ,104500 ,107250 
E02006259,75000 ,75000 ,75000 
E02006260,83488 ,88975 ,94463 
E02006261,111000 ,112000 ,113000 
E02006262,#N/A,#N/A,#N/A
E02006263,#N/A,#N/A,#N/A
E02006264,102250 ,111500 ,122000 
E02006265,96000 ,102000 ,108000 
E02006266,130000 ,130000 ,130000 
E02006267,142000 ,152500 ,175625 
E02006268,82375 ,88250 ,93750 
E02006269,119000 ,120000 ,120000 
E02006270,110000 ,125000 ,126500 
E02006271,108750 ,123100 ,134650 
E02006272,81500 ,115000 ,142000 
E02006273,178995 ,178995 ,178995 
E02006274,#N/A,#N/A,#N/A
E02006275,128750 ,147500 ,147750 
E02006276,69000 ,138750 ,231000 
E02006277,147750 ,152750 ,161125 
E02006278,147500 ,150000 ,160000 
E02006279,187500 ,189000 ,190000 
E02006280,#N/A,#N/A,#N/A
E02006281,104500 ,128000 ,138500 
E02006282,138000 ,138000 ,138000 
E02006283,179950 ,179950 ,179950 
E02006284,126875 ,140500 ,160925 
E02006285,156838 ,163725 ,170613 
E02006286,106250 ,117500 ,126250 
E02006287,102000 ,109000 ,116000 
E02006288,#N/A,#N/A,#N/A
E02006289,123000 ,138000 ,199000 
E02006290,78800 ,150000 ,160000 
E02006291,110500 ,142500 ,185000 
E02006292,#N/A,#N/A,#N/A
E02006293,128000 ,128000 ,128000 
E02006294,138750 ,156000 ,176250 
E02006295,131875 ,152000 ,179375 
E02006296,106500 ,108000 ,129000 
E02006297,110000 ,110000 ,110000 
E02006298,116250 ,123500 ,148000 
E02006299,143750 ,170000 ,185625 
E02006300,90000 ,123000 ,127000 
E02006301,96875 ,106000 ,149963 
E02006302,114000 ,123000 ,132000 
E02006303,#N/A,#N/A,#N/A
E02006304,#N/A,#N/A,#N/A
E02006305,70625 ,76000 ,80250 
E02006306,83500 ,89000 ,94500 
E02006307,119500 ,120000 ,120500 
E02006308,82248 ,85000 ,105000 
E02006309,86000 ,86000 ,86000 
E02006310,100000 ,101000 ,115000 
E02006311,72500 ,87500 ,108125 
E02006312,78000 ,78000 ,78000 
E02006313,205000 ,205000 ,205000 
E02006314,102750 ,110500 ,118250 
E02006315,149375 ,168750 ,188125 
E02006316,93750 ,107500 ,120750 
E02000166,350000 ,400000 ,423000 
E02000167,486520 ,515000 ,688000 
E02000168,410000 ,435260 ,445000 
E02000169,480000 ,540000 ,600000 
E02000170,337500 ,405000 ,437000 
E02000171,333750 ,472500 ,561000 
E02000172,337250 ,405000 ,425000 
E02000173,600000 ,635000 ,1000000 
E02000174,358750 ,421750 ,473875 
E02000175,436250 ,455000 ,475000 
E02000176,512500 ,592000 ,715000 
E02000177,351750 ,374750 ,458125 
E02000178,372500 ,420000 ,440000 
E02000179,550000 ,600000 ,622500 
E02000180,283750 ,385000 ,475000 
E02000181,406000 ,430000 ,525000 
E02000182,441875 ,466250 ,601250 
E02000183,397500 ,550000 ,650000 
E02000184,399000 ,422000 ,435000 
E02000185,330000 ,416000 ,435250 
E02000186,437500 ,520000 ,565500 
E02000187,#N/A,#N/A,#N/A
E02000188,258475 ,313800 ,348713 
E02000189,373250 ,379455 ,399183 
E02000190,418750 ,536250 ,565625 
E02000191,567000 ,630000 ,675000 
E02000192,540000 ,585000 ,830000 
E02000193,467500 ,542500 ,585000 
E02000001,499500 ,600000 ,680500 
E02000345,96000 ,96000 ,96000 
E02000346,263250 ,263250 ,263250 
E02000347,310000 ,320000 ,345000 
E02000348,413750 ,417500 ,421250 
E02000350,309800 ,350000 ,390000 
E02000351,337000 ,344000 ,370250 
E02000352,338750 ,401250 ,426750 
E02000353,366250 ,375000 ,447500 
E02000354,305875 ,355000 ,411250 
E02000355,354750 ,395000 ,580000 
E02000356,350625 ,387500 ,428000 
E02000357,331000 ,331000 ,331000 
E02000358,308750 ,328000 ,352500 
E02000359,398000 ,398000 ,398000 
E02000360,363500 ,437000 ,485000 
E02000361,372000 ,405000 ,460000 
E02000362,210750 ,300000 ,372500 
E02000363,298000 ,365500 ,417500 
E02000364,367000 ,425000 ,445000 
E02000365,387500 ,455500 ,490000 
E02000366,173500 ,347500 ,587500 
E02000367,333000 ,397000 ,420000 
E02000368,350500 ,377000 ,417500 
E02000369,150000 ,376250 ,447500 
E02000370,307500 ,341000 ,768500 
E02000371,351250 ,430000 ,485000 
E02006918,310000 ,340000 ,375000 
E02006921,367000 ,374000 ,381000 
E02000372,296000 ,350000 ,360000 
E02000373,275000 ,280000 ,285000 
E02000374,433500 ,460000 ,495000 
E02000375,280500 ,375000 ,400000 
E02000376,349500 ,381250 ,412500 
E02000377,331000 ,372000 ,373500 
E02000378,320000 ,350000 ,476250 
E02000379,299750 ,307500 ,332000 
E02000380,445000 ,476250 ,480625 
E02000381,387500 ,400337 ,430000 
E02000382,330500 ,347000 ,363500 
E02000383,405000 ,450000 ,460000 
E02000384,347750 ,397500 ,452500 
E02000385,427500 ,480000 ,549500 
E02000386,430250 ,435000 ,465000 
E02000387,425000 ,425000 ,425000 
E02000388,420000 ,470000 ,530000 
E02000389,383488 ,404975 ,410000 
E02000390,394000 ,453050 ,481275 
E02000391,488500 ,500000 ,585000 
E02000392,416000 ,425000 ,490000 
E02000393,410000 ,440000 ,544500 
E02000394,418750 ,690000 ,720000 
E02000395,405000 ,410000 ,940000 
E02000396,268500 ,338500 ,390500 
E02000397,265000 ,287000 ,333500 
E02000398,141500 ,158000 ,174000 
E02000400,284125 ,285000 ,305238 
E02000401,314000 ,314000 ,314000 
E02000402,228000 ,235000 ,245000 
E02000403,#N/A,#N/A,#N/A
E02000404,205000 ,270000 ,311745 
E02000405,395000 ,395000 ,395000 
E02000406,244000 ,244000 ,244000 
E02000407,370000 ,370000 ,370000 
E02000408,#N/A,#N/A,#N/A
E02000409,#N/A,#N/A,#N/A
E02000410,346500 ,374000 ,387250 
E02000411,250625 ,263250 ,275875 
E02000412,281250 ,306250 ,323125 
E02000413,433500 ,514000 ,594500 
E02000414,286000 ,302000 ,318000 
E02000415,377322 ,409643 ,441965 
E02000416,291250 ,324000 ,355000 
E02000417,277500 ,330000 ,361500 
E02000418,312500 ,353000 ,369250 
E02000419,310000 ,390000 ,420000 
E02000420,335000 ,350000 ,365000 
E02000421,225000 ,253125 ,285000 
E02000422,295000 ,322500 ,346250 
E02000423,268750 ,297500 ,328750 
E02000424,345000 ,360000 ,405000 
E02000425,207500 ,295000 ,305000 
E02000426,357500 ,370000 ,382500 
E02000427,356625 ,383750 ,395000 
E02000428,271750 ,297000 ,334000 
E02000429,385000 ,400000 ,425000 
E02000430,367500 ,410000 ,435000 
E02000431,412250 ,456250 ,552500 
E02000432,350000 ,385000 ,425000 
E02006794,187500 ,210000 ,272500 
E02000554,330000 ,347000 ,386000 
E02000555,325000 ,361460 ,406500 
E02000556,360000 ,385000 ,425000 
E02000557,330000 ,348000 ,450000 
E02000558,381250 ,425000 ,426500 
E02000559,362000 ,400000 ,450000 
E02000560,357675 ,372000 ,427000 
E02000561,377500 ,444750 ,459875 
E02000562,362500 ,405000 ,405000 
E02000563,330000 ,350000 ,360000 
E02000564,335000 ,389000 ,425625 
E02000565,367000 ,400000 ,470000 
E02000566,406500 ,425000 ,515000 
E02000567,419975 ,450000 ,507625 
E02000568,331000 ,348500 ,360000 
E02000569,380000 ,400000 ,454250 
E02000570,432463 ,457500 ,501875 
E02000571,351000 ,440000 ,492500 
E02000572,440000 ,445000 ,499999 
E02000573,440000 ,467000 ,520000 
E02000574,418125 ,450000 ,560000 
E02000575,443750 ,540000 ,606500 
E02000576,379375 ,516250 ,707884 
E02000577,459375 ,693750 ,928125 
E02000578,232500 ,240000 ,247500 
E02000579,448500 ,518000 ,1034000 
E02000580,474250 ,517500 ,546250 
E02000581,328750 ,384000 ,437000 
E02000582,501500 ,595000 ,817500 
E02000583,550000 ,950000 ,1135000 
E02000584,585250 ,685000 ,806875 
E02000585,537500 ,700000 ,923000 
E02000586,667500 ,810000 ,1552500 
E02000587,525000 ,558000 ,970000 
E02000588,815000 ,1035000 ,1248875 
E02000589,630000 ,660600 ,787500 
E02000590,477500 ,610000 ,750000 
E02000591,500250 ,573000 ,647500 
E02000592,667500 ,892500 ,1058250 
E02000593,480000 ,595000 ,685000 
E02000594,653750 ,852500 ,1104500 
E02000595,412000 ,590000 ,806250 
E02000596,550000 ,740000 ,760000 
E02000597,428750 ,510000 ,652500 
E02000619,405000 ,430000 ,475000 
E02000620,437000 ,453000 ,467500 
E02000621,345000 ,447500 ,558750 
E02000622,347500 ,410500 ,466875 
E02000623,309375 ,335750 ,351250 
E02000624,392750 ,422500 ,477750 
E02000625,296000 ,350000 ,362500 
E02000626,273750 ,325000 ,355625 
E02000627,370000 ,410000 ,425000 
E02000628,316250 ,332500 ,341750 
E02000629,375000 ,400000 ,422000 
E02000630,367500 ,435000 ,495000 
E02000631,313125 ,330000 ,357500 
E02000632,403750 ,440000 ,492475 
E02000633,326250 ,361000 ,409038 
E02000634,385000 ,410000 ,420000 
E02000635,277500 ,363000 ,382500 
E02000636,376249 ,442500 ,477250 
E02000637,344750 ,429000 ,517750 
E02000638,298750 ,306000 ,331250 
E02000639,289250 ,305000 ,330000 
E02000640,424375 ,467500 ,551250 
E02000641,288250 ,302500 ,360000 
E02000642,302500 ,332500 ,368738 
E02000643,299250 ,332750 ,371206 
E02000644,288500 ,319625 ,350000 
E02000645,277000 ,295000 ,357500 
E02000646,285000 ,320000 ,340000 
E02000647,297750 ,307125 ,317250 
E02000648,275000 ,300000 ,309750 
E02000649,285250 ,303250 ,337500 
E02000650,285250 ,316250 ,336250 
E02000651,284750 ,318500 ,348000 
E02000652,250000 ,250000 ,250000 
E02006801,395000 ,540000 ,586875 
E02000653,323125 ,365000 ,430000 
E02000654,228000 ,275000 ,295000 
E02000655,225000 ,255000 ,289250 
E02000657,290000 ,325000 ,355000 
E02000658,244750 ,268750 ,315000 
E02000659,311054 ,335000 ,350250 
E02000660,314375 ,321000 ,378250 
E02000661,297500 ,300000 ,312500 
E02000662,271125 ,290000 ,328750 
E02000663,310000 ,325000 ,405000 
E02000664,262500 ,279250 ,309750 
E02000665,268750 ,295000 ,325000 
E02000666,269250 ,335000 ,365000 
E02000667,250000 ,305000 ,372500 
E02000668,220000 ,227000 ,227000 
E02000669,230000 ,267500 ,305000 
E02000670,167250 ,172500 ,212000 
E02000671,258688 ,275750 ,290000 
E02000672,230000 ,265500 ,292500 
E02000673,269500 ,330000 ,351250 
E02000674,216625 ,243250 ,291625 
E02000675,218250 ,227500 ,234250 
E02000676,365000 ,375000 ,387500 
E02000677,247375 ,263250 ,294000 
E02000678,210875 ,223500 ,236250 
E02000679,255000 ,271750 ,300000 
E02000680,268550 ,305000 ,318500 
E02000681,230000 ,237000 ,240000 
E02000682,255000 ,268500 ,275000 
E02000683,150000 ,220000 ,270000 
E02000685,215000 ,270000 ,297500 
E02000686,223750 ,230000 ,246000 
E02000687,300000 ,316250 ,340000 
E02006783,217500 ,217500 ,217500 
E02006784,212750 ,218000 ,224000 
E02006798,250000 ,270000 ,288000 
E02000714,151250 ,186500 ,221750 
E02000715,197000 ,197000 ,197000 
E02000716,328750 ,377500 ,426250 
E02000717,206000 ,232000 ,245500 
E02000718,#N/A,#N/A,#N/A
E02000719,270000 ,285000 ,290000 
E02000720,#N/A,#N/A,#N/A
E02000721,243750 ,252500 ,265250 
E02000722,282500 ,290000 ,325000 
E02000723,#N/A,#N/A,#N/A
E02000724,193500 ,219000 ,244500 
E02000725,235750 ,285000 ,298500 
E02000726,188750 ,330000 ,333750 
E02000727,#N/A,#N/A,#N/A
E02000728,246000 ,247000 ,274500 
E02000729,291693 ,307500 ,313000 
E02000730,#N/A,#N/A,#N/A
E02000731,#N/A,#N/A,#N/A
E02000732,176250 ,197500 ,218750 
E02000733,250000 ,260000 ,279500 
E02000734,271250 ,292500 ,313750 
E02000735,120000 ,130000 ,140000 
E02000736,105000 ,105000 ,105000 
E02000737,226250 ,232500 ,238750 
E02000738,160000 ,160000 ,160000 
E02000739,#N/A,#N/A,#N/A
E02000740,225000 ,265000 ,270000 
E02000741,267000 ,285250 ,303125 
E02000742,212500 ,225000 ,235000 
E02000743,204375 ,241000 ,249875 
E02000744,257500 ,265000 ,270000 
E02000745,211500 ,215000 ,215000 
E02000746,270500 ,301000 ,308000 
E02000747,307500 ,333500 ,361250 
E02000748,245000 ,265000 ,267000 
E02000749,227500 ,230000 ,233500 
E02000750,242000 ,284000 ,345000 
E02000807,246250 ,337500 ,401250 
E02000808,481250 ,510000 ,573750 
E02000809,405000 ,502500 ,570625 
E02000810,291500 ,330000 ,385000 
E02000812,338500 ,410000 ,462500 
E02000813,291250 ,315500 ,367500 
E02000814,352500 ,380000 ,409450 
E02000815,375000 ,395000 ,415000 
E02000816,243000 ,295000 ,318000 
E02000817,257750 ,272500 ,315000 
E02000818,271250 ,310000 ,369250 
E02000819,271250 ,298200 ,323750 
E02000820,315000 ,350000 ,460000 
E02000821,265000 ,275000 ,275000 
E02000822,217550 ,260000 ,292500 
E02000823,290000 ,335000 ,400000 
E02000824,390000 ,405000 ,420000 
E02000825,255625 ,296250 ,321500 
E02000826,325250 ,345000 ,393750 
E02000827,245000 ,287500 ,308125 
E02000828,302500 ,335000 ,354000 
E02000829,315750 ,335000 ,357500 
E02000830,317500 ,365000 ,412375 
E02000831,221875 ,288750 ,383500 
E02000832,303000 ,326000 ,372000 
E02000833,299999 ,331100 ,340000 
E02000834,341250 ,382500 ,403750 
E02000835,255000 ,285000 ,307500 
E02000836,360000 ,382500 ,465000 
E02000837,346875 ,424000 ,488750 
E02000838,283750 ,310000 ,319750 
E02000839,253750 ,272500 ,291500 
E02006802,325000 ,350000 ,395000 
E02000864,295000 ,340000 ,372625 
E02000865,358000 ,370000 ,390000 
E02000866,375000 ,418500 ,425000 
E02000867,306375 ,318750 ,351250 
E02000868,350000 ,380000 ,421250 
E02000869,350000 ,365000 ,495000 
E02000870,240100 ,342000 ,389500 
E02000871,288125 ,294000 ,301250 
E02000872,315000 ,370000 ,383750 
E02000873,138750 ,238250 ,313750 
E02000874,375000 ,460000 ,478250 
E02000875,297250 ,300000 ,316250 
E02000876,282500 ,342500 ,370000 
E02000877,358000 ,361000 ,388000 
E02000878,325625 ,428750 ,476250 
E02000879,307000 ,327000 ,362500 
E02000880,345500 ,361000 ,376500 
E02000881,256250 ,292500 ,340000 
E02000882,222188 ,332500 ,353750 
E02000883,208750 ,212500 ,216250 
E02000884,317349 ,396375 ,430000 
E02000885,327500 ,340000 ,348500 
E02000886,336875 ,379500 ,435625 
E02000887,265000 ,280000 ,310000 
E02000888,337500 ,365000 ,470000 
E02000889,391250 ,424000 ,461250 
E02000890,390000 ,485000 ,520000 
E02000891,355000 ,385000 ,415000 
E02000893,328500 ,330000 ,355000 
E02000894,315500 ,345000 ,375000 
E02006853,368750 ,379000 ,428750 
E02006854,385000 ,468000 ,505000 
E02000923,360000 ,492500 ,584375 
E02000924,259438 ,435000 ,571250 
E02000925,346250 ,376500 ,455125 
E02000926,330000 ,360000 ,400000 
E02000927,444217 ,543853 ,649063 
E02000928,337125 ,371000 ,420000 
E02000929,284750 ,326250 ,343163 
E02000930,325000 ,370000 ,457500 
E02000931,357500 ,480000 ,512475 
E02000932,376250 ,412500 ,461250 
E02000933,288750 ,345000 ,413750 
E02000934,355500 ,392500 ,424975 
E02000935,174150 ,270000 ,270500 
E02000936,300000 ,381000 ,472000 
E02000937,323000 ,379000 ,490625 
E02000938,316500 ,334500 ,369750 
E02000939,434963 ,448725 ,463125 
E02000940,325000 ,350000 ,373750 
E02000941,311250 ,351250 ,371750 
E02000942,292500 ,358000 ,399950 
E02000943,360500 ,420000 ,457500 
E02000944,268750 ,295000 ,360000 
E02000945,235000 ,254000 ,299500 
E02000946,347500 ,407500 ,453125 
E02000947,287500 ,360000 ,480000 
E02000948,332500 ,357050 ,407500 
E02000949,332500 ,365000 ,381500 
E02000950,285000 ,301500 ,335250 
E02000951,345000 ,392000 ,430025 
E02000952,398750 ,437500 ,484875 
E02000953,370000 ,435000 ,437000 
E02000954,320000 ,365000 ,396250 
E02000955,404785 ,405570 ,406355 
E02000956,336250 ,380000 ,421250 
E02000957,268750 ,282500 ,307500 
E02000958,#N/A,#N/A,#N/A
E02000959,284375 ,328750 ,347500 
E02000960,370851 ,452500 ,485000 
E02000961,425000 ,455000 ,603700 
E02000962,401500 ,426250 ,500000 
E02000963,350250 ,419000 ,460000 
E02000964,360313 ,432500 ,485000 
E02000965,355000 ,420000 ,499999 
E02000966,512750 ,578002 ,696250 
E02000967,483500 ,590000 ,697500 
E02000968,322500 ,352500 ,450000 
E02000969,337500 ,415500 ,450750 
E02000970,605000 ,885000 ,975000 
E02000971,410000 ,450000 ,540000 
E02000972,570500 ,670000 ,706750 
E02000973,525500 ,645000 ,711250 
E02000974,470000 ,600000 ,640000 
E02000975,473002 ,537500 ,600700 
E02000976,445000 ,525000 ,569500 
E02000977,655000 ,790000 ,862500 
E02000978,809500 ,960000 ,1500000 
E02000979,465000 ,560000 ,632500 
E02000980,510000 ,580000 ,625000 
E02000981,490000 ,626000 ,820000 
E02000982,525000 ,567000 ,700000 
E02000983,400000 ,463500 ,492500 
E02000002,135000 ,135000 ,160000 
E02000003,120500 ,182500 ,212500 
E02000004,#N/A,#N/A,#N/A
E02000005,174500 ,210000 ,270000 
E02000007,130000 ,165000 ,200750 
E02000008,200000 ,202500 ,208000 
E02000009,163750 ,190000 ,224500 
E02000010,185875 ,187500 ,197000 
E02000011,183000 ,186000 ,190000 
E02000012,210000 ,210000 ,210000 
E02000013,183000 ,192000 ,201000 
E02000014,168500 ,215000 ,247500 
E02000015,167500 ,181250 ,193750 
E02000016,209250 ,215000 ,226250 
E02000017,196250 ,197500 ,207500 
E02000018,177375 ,188250 ,199125 
E02000019,182500 ,182500 ,182500 
E02000020,193375 ,203500 ,210500 
E02000021,177500 ,182000 ,185000 
E02000022,200000 ,217000 ,225000 
E02000023,181500 ,188000 ,192000 
E02006799,183875 ,195500 ,215750 
E02000024,196250 ,225000 ,267000 
E02000025,225000 ,255000 ,290000 
E02000026,275000 ,275000 ,275000 
E02000027,283750 ,292500 ,301250 
E02000028,272500 ,275000 ,277500 
E02000029,234750 ,248750 ,275000 
E02000030,241250 ,260000 ,273250 
E02000031,292500 ,300000 ,307500 
E02000032,#N/A,#N/A,#N/A
E02000033,143625 ,278750 ,302500 
E02000034,270000 ,290750 ,320000 
E02000035,270000 ,300000 ,360000 
E02000036,205000 ,225000 ,245000 
E02000037,331000 ,331000 ,331000 
E02000038,258750 ,267875 ,308063 
E02000039,470000 ,470000 ,470000 
E02000040,350000 ,350000 ,350000 
E02000041,302500 ,330000 ,357500 
E02000042,293500 ,317500 ,345000 
E02000043,360875 ,376750 ,392625 
E02000044,252500 ,262500 ,280000 
E02000045,205000 ,247500 ,285000 
E02000046,265000 ,265000 ,265000 
E02000047,202500 ,242750 ,274250 
E02000048,290000 ,360000 ,367500 
E02000049,271125 ,275750 ,280375 
E02000050,279750 ,295000 ,307500 
E02000051,312750 ,317500 ,327500 
E02000052,283800 ,294000 ,300000 
E02000053,255000 ,275000 ,305000 
E02000054,255000 ,290000 ,327500 
E02000055,241500 ,323000 ,326500 
E02000056,#N/A,#N/A,#N/A
E02000057,273750 ,282500 ,291250 
E02000058,375000 ,375000 ,375000 
E02000059,237750 ,271500 ,291875 
E02000060,210750 ,267500 ,378750 
E02000061,281250 ,308750 ,340625 
E02000062,#N/A,#N/A,#N/A
E02000063,250000 ,267500 ,285750 
E02000064,357500 ,385000 ,451500 
E02000065,180000 ,185000 ,215000 
E02000066,205000 ,207500 ,213750 
E02000067,157500 ,175000 ,200000 
E02000068,155000 ,170000 ,183500 
E02000069,172000 ,180000 ,187250 
E02000070,159375 ,184750 ,201500 
E02000071,127500 ,145000 ,162500 
E02000072,150000 ,165000 ,168000 
E02000073,210000 ,210000 ,210000 
E02000074,175625 ,185000 ,192500 
E02000075,275000 ,275000 ,275000 
E02000077,215000 ,215000 ,215000 
E02000078,180000 ,180000 ,180000 
E02000079,230000 ,233000 ,235000 
E02000080,146250 ,177248 ,188750 
E02000081,231250 ,232500 ,233750 
E02000082,220000 ,220000 ,220000 
E02000083,182500 ,191000 ,197625 
E02000084,221250 ,252500 ,288250 
E02000085,165000 ,165000 ,165000 
E02000086,197500 ,210000 ,258500 
E02000087,205000 ,210000 ,215000 
E02000088,#N/A,#N/A,#N/A
E02000089,#N/A,#N/A,#N/A
E02000090,210000 ,222500 ,235000 
E02000091,175000 ,230000 ,238000 
E02000092,203125 ,216250 ,222500 
E02006785,151875 ,202750 ,239750 
E02000093,195000 ,195000 ,195000 
E02000094,248000 ,256000 ,264000 
E02000095,228250 ,235500 ,242750 
E02000096,188000 ,206000 ,224000 
E02000097,#N/A,#N/A,#N/A
E02000098,206000 ,234000 ,293500 
E02000099,255000 ,255000 ,255000 
E02000100,#N/A,#N/A,#N/A
E02000101,191750 ,260000 ,287000 
E02000102,280375 ,287750 ,295125 
E02000103,294500 ,314000 ,329500 
E02000104,135500 ,153000 ,156500 
E02000105,196500 ,208000 ,225000 
E02000106,257500 ,309975 ,320588 
E02000107,289375 ,332500 ,342500 
E02000108,238500 ,257000 ,308500 
E02000109,228000 ,266000 ,304000 
E02000110,296213 ,374975 ,451250 
E02000111,253750 ,266500 ,277250 
E02000112,191100 ,247200 ,266100 
E02000113,210000 ,210000 ,210000 
E02000114,152625 ,302500 ,354375 
E02000115,350000 ,375000 ,458000 
E02000116,220000 ,250000 ,280000 
E02000117,218250 ,283000 ,311250 
E02000118,241000 ,247250 ,258125 
E02000119,320000 ,320000 ,320000 
E02000120,408750 ,416250 ,455000 
E02000121,270000 ,274000 ,287000 
E02000122,360000 ,360000 ,360000 
E02000123,210000 ,252500 ,291250 
E02000124,362500 ,425000 ,490000 
E02000125,440000 ,460000 ,535000 
E02000126,381500 ,433000 ,454000 
E02000127,232500 ,245000 ,255000 
E02000128,216250 ,232500 ,246250 
E02000130,226000 ,267875 ,312813 
E02000131,258750 ,300000 ,338625 
E02000132,220000 ,260000 ,292000 
E02000133,200000 ,265000 ,275000 
E02000134,206750 ,247500 ,270000 
E02000135,239000 ,250000 ,270000 
E02000136,189998 ,210000 ,230500 
E02000137,257500 ,272000 ,277500 
E02000138,204375 ,255000 ,283750 
E02000139,250000 ,272000 ,280000 
E02000140,201000 ,202000 ,208000 
E02000141,213250 ,246000 ,254375 
E02000142,230000 ,250000 ,272000 
E02000144,199000 ,282500 ,297500 
E02000145,204750 ,242500 ,245000 
E02000146,230000 ,235000 ,270000 
E02000147,210000 ,210000 ,245000 
E02000148,185000 ,185000 ,185000 
E02000149,214500 ,221250 ,223125 
E02000150,300000 ,300000 ,300000 
E02000151,#N/A,#N/A,#N/A
E02000152,300000 ,300000 ,300000 
E02000153,#N/A,#N/A,#N/A
E02000154,171250 ,207500 ,218750 
E02000155,206250 ,212500 ,217500 
E02000156,193750 ,205000 ,220000 
E02000157,263500 ,312000 ,321000 
E02000158,#N/A,#N/A,#N/A
E02000159,#N/A,#N/A,#N/A
E02000160,158250 ,237750 ,285000 
E02000161,231500 ,235000 ,240500 
E02000162,227500 ,250000 ,290000 
E02000163,218000 ,246000 ,390750 
